IdStation,CodePostal,TypeRoute,Long,Lat
25300001,25300,R,633800,4690900
25300002,25300,R,633465,4690929
25300005,25300,R,634300,4692200
25300006,25300,R,631878,4691397
25300007,25300,R,633400,4690200
25300009,25300,R,636500,4689300
25320001,25320,R,591233,4718753
25320002,25320,R,589533,4722385
25330001,25330,R,606985,4703835
25340001,25340,R,649800,4739400
25350001,25350,R,681313,4744799
25370002,25370,R,637855,4677182
25390001,25390,R,652224,4712877
25400001,25400,R,683900,4749600
25400003,25400,R,684373,4748631
25400004,25400,R,684700,4747500
25410002,25410,R,582766,4718667
25410003,25410,R,582517,4718668
25410004,25410,R,581505,4718351
25410005,25410,R,584100,4719200
25410007,25410,R,582500,4718700
25420001,25420,R,678020,4748163
25420002,25420,R,678000,4748200
25420005,25420,R,677000,4748700
25430001,25430,R,660100,4730600
25430002,25430,R,658080,4729710
25440001,25440,R,588559,4710210
25480001,25480,R,599300,4728400
25480003,25480,R,596800,4725100
25480004,25480,R,599415.48223,4727730.04919
25490001,25490,R,691600,4751900
25500001,25500,R,660800,4705700
25500002,25500,R,660600,4706000
25500005,25500,R,660500,4705700
25500006,25500,R,661078,4705733
25510001,25510,R,653950,4721507
25530001,25530,R,639011.55787,4718005.2141
25550001,25550,R,673444,4748228
25560001,25560,R,615200,4685200
25600003,25600,R,683489.03,4751424.24
25610001,25610,R,578459.16296386,4703472.0974154
25620001,25620,R,614016.2,4720064.6
25640001,25640,A,611672,4732512
25640003,25640,A,612677.129043,4733016.15047
25640004,25640,R,625201.513208,4731977.8321
25640007,25640,A,611672,4732512
25640008,25640,R,612837.16323715,4732076.5279211
25650002,25650,R,649753.26782419,4704739.0073703
25650003,25650,R,648585.7,4704801.85
25660001,25620,R,615835,4719926
25660002,25660,R,611596,4722077
25660003,25660,R,611298,4722879
25680001,25680,R,638100,4748100
25700002,25700,R,678258,4743803
25700003,25700,R,683400,4748400
25720002,25720,R,599900,4720700
25720008,25720,R,599700,4720700
25720009,25720,R,599909.81702961,4720714.5669564
25750001,25750,R,664936.789,4751790.677
25800001,25800,R,633700,4715000
25800002,25800,R,633500,4714800
25800003,25800,R,633100,4714800
25870001,25870,R,593701,4733785
25870002,25870,R,601064,4732724
26000001,26000,R,487800,4490800
26000003,26000,R,487759,4491885
26000004,26000,R,491794.732183,4492550.66828
26000005,26000,R,488300,4491000
26000006,26000,R,491049,4494034
26000007,26000,R,488424,4491195
26000008,26000,R,491513,4492736
26000011,26000,R,491555,4492711
26000013,26000,R,491400,4491200
26000014,26000,R,487759,4491885
26000015,26000,R,491727.12115033,4492371.2463147
26000016,26000,R,491049,4494034
26000018,26120,R,496800,4483800
26000019,26000,R,491600,4492700
26100001,26100,R,506100,4504600
26100002,26100,R,502932.885248,4504346.74082
26100003,26100,R,505362,4504709
26100005,26100,R,507157,4504748
26100007,26100,R,507350.78,4504824.03
26100008,26100,R,505263.13,4504577.77
26110001,26110,R,512845,4435796
26110003,26110,R,513400,4436000
26110004,26110,R,512700,4436000
26110006,26110,R,512383.33,4436482.31
26120001,26120,R,500756.04,4490202.057
26120003,26120,R,501047.652172,4490184.20072
26120004,26120,R,502200,4492900
26130002,26130,R,475517,4434609
26140001,26140,A,,
26140002,26140,A,482932,4527532
26140003,26140,R,489661,4527284
26140004,26140,R,481500,4528700
26140005,26140,A,481447,4529926
26150001,26150,R,535682,4476076
26150002,26150,R,538100,4474800
26160001,26160,R,493414.812,4454116.713
26170001,26170,R,527100,4427500
26170002,26170,R,526700,4427100
26190001,26190,R,530890,4503325
26190002,26190,R,528737.04228587,4502511.4564428
26200001,26200,R,477507.84205627,4455029.3935106
26200002,26740,R,479252.700217,4466717.64251
26200003,26200,R,474652,4454380
26200004,26200,R,475695.238,4456776.98
26200005,26200,R,474242,4457622
26200006,26200,R,474656.69869072,4457853.0880741
26200007,26200,R,474700,4456300
26208001,26200,R,474800,4453200
26210001,26210,R,495313.49732032,4529073.4415722
26216001,26200,R,474783,4455341
26220001,26220,R,505600,4452100
26230002,26230,R,493400,4442000
26240002,26240,R,481400,4519500
26240003,26240,R,481500,4519200
26240004,26240,R,481418.741115,4519151.85108
26240006,26240,R,481396.8,4517123.42
26240007,26240,R,481900,4517200
26240008,26240,R,481500,4519300
26250001,26250,R,484744.61,4477706.92
26260001,26260,R,497200,4511900
26260002,26260,R,498500,4512000
26270001,26270,A,480059,4470223
26270002,26270,R,483517.926945,4475995.17155
26270003,26270,R,480600,4472000
26270004,26270,R,483463,4475932
26270005,26270,A,478704.307917,4472002.73365
26270006,26270,R,480000,4470600
26290001,26290,R,471185.21084,4442889.36775
26290003,26290,R,471156,4442036
26290008,26290,R,471700,4443600
26290009,26290,R,471185.21084,4442889.36775
26300001,26300,R,505300,4503500
26300002,26300,R,498045.06391398,4498734.5661938
26300003,26300,R,507000,4503700
26300005,26300,R,500072,4499903
26300006,26300,R,505582,4503410
26300008,26300,R,502800,4497600
26300009,26300,R,494100,4501500
26300010,26300,R,508896,4500047
26300011,26300,R,505271,4503474
26300012,26300,R,498045.06391398,4498734.5661938
26310000,26310,R,545003,4459145
26320001,26320,R,494900,4496500
26340000,26340,R,519000,4469200
26380001,26380,R,504776.704588,4508581.55334
26390001,26390,R,502600,4525600
26400001,26400,R,501713.715307,4472954.82446
26400002,26400,R,503002.404804,4472640.5006
26400003,26400,R,500700,4473500
26400004,26400,R,503730,4472208
26400005,26400,R,499000,4473800
26400006,26400,R,502916.515,4472905.13
26400007,26400,R,501713.715307,4472954.82446
26450001,26450,R,494249,4460566
26450002,26450,R,496773.36,4462635.39
26500002,26500,R,488600,4496800
26500003,26500,R,490700,4495800
26503001,26500,R,488339,4495923
26510001,26510,R,526760.142347,4441439.8537
26540001,26540,R,505133,4506886
26600001,26600,R,487001,4500829
26600002,26600,R,483419,4507152
26600003,26600,R,484524,4506817
26600004,26600,A,489375,4513448
26600005,26600,A,489375,4513448
26600007,26600,R,486562.184044,4506863.2053
26600008,26600,R,484768.903911,4506821.06097
26600011,26600,A,479765,4467369
26600012,26600,A,487541,4501933
26600013,26600,A,487541,4501933
26600014,26600,R,487001,4500829
26620001,26620,R,569700,4466700
26700001,26700,R,470128,4437701
26730001,26730,R,519231.892394,4505560.9862
26730002,26730,A,521048,4507098
26730003,26730,A,521232,4507695
26730004,26730,A,45.071,5.211
26730005,26730,A,521094.17,4507153.43
26730006,26730,A,521097.01,4507562.88
26730007,26730,A,521100.69,4507560.84
26730008,26730,A,521093.71,4507156.22
26740001,26740,R,480651.687711,4454766.97509
26740002,26740,R,480200,4454800
26740003,26740,R,479252.700217,4466717.64251
26750001,26750,R,509883,4505728
26760001,26760,R,494168,4487032
26780002,26780,A,478000,4451500
26780003,26780,R,4451918.2196207,474530.22156893
26780004,26780,A,476700,4448600
26780005,26780,R,475709.444,4448047.341
26780006,26780,R,474939.597,4450160.946
26780007,26780,R,474530.22156893,4451918.2196207
26790002,26790,R,494253.575545,4428813.76314
26790003,26790,R,494288.47756936,4428687.8652924
26800001,26800,A,486645,4486418
26800002,26800,A,486473.757,4486708.107
26800003,26800,R,487784.619218,4487870.87245
26800004,26800,R,488000,4487500
26800005,26800,R,486971.824888,4485020.82569
26800006,26800,R,487801,4487875
26800007,26800,A,486645,4486418
26800008,26800,R,487818.4,4487872.8
26902001,26000,R,492024.353986,4494311.55507
27000002,27000,R,113803,4902096
27000003,27000,R,115550,4902709
27000004,27000,R,117388,4902379
27000005,27000,R,112508,4902423
27000006,27000,R,116300,4900700
27000007,27000,R,112900,4904200
27000008,27000,R,113803,4902096
27009001,27000,R,113600,4902200
27100001,27100,R,120900,4927000
27110002,27110,R,91900,4914900
27110003,27110,R,90277,4914290
27120001,27120,R,138500,4901500
27120002,27120,R,140052.3633169,4900944.0829494
27120003,27120,R,137800,4901300
27130001,27130,R,94200,4873900
27130002,27130,R,92900,4874700
27130003,27320,R,124378,4879546
27130004,27130,R,95200,4874000
27130005,27130,R,92100,4873300
27140002,27140,R,178686,4927899
27140003,27140,R,178252,4928482
27140004,27140,R,176200,4927600
27140006,27140,R,178252,4928482
27150001,27150,R,161900,4930100
27150002,27150,R,161300,4930600
27160001,27160,R,92000,4885200
27170002,27170,R,74290.999999998,4902978
27170003,27170,R,84700,4912300
27190002,27190,R,94693.999999999,4895539
27190003,27190,R,102892.868372,4899526.05199
27190004,27190,R,93776,4895626
27200001,27200,R,147240.499107,4909414.01657
27200002,27200,R,150597,4907917
27200004,27200,R,149409,4908797
27200006,27200,R,148864,4909929
27201001,27200,R,146600,4909500
27210001,27210,A,32879,4932527
27210002,27210,A,31946,4932050
27210003,27210,R,35245,4933721
27210004,27210,R,33700,4934700
27210006,27210,A,66000,4937300
27210007,27210,A,32879,4932527
27220001,27220,R,126506.172983,4891113.13187
27230002,27230,R,44800,4916900
27230003,27230,R,44866,4914151
27230004,27230,R,45727,4914103
27240001,27240,R,107086,4886599
27250001,27250,R,69500,4881100
27250002,27250,R,70321,4882269
27260001,27260,R,43800,4927900
27260002,27260,R,38032,4924104
27270001,27270,R,53756,4901530
27290001,27290,R,65939,4929473
27300002,27300,R,67340,4915531
27300003,27300,R,60364,4908899
27300004,27300,R,61341,4910476
27300005,27300,R,59836,4908550
27300006,27300,R,67340,4915531
27310001,27310,A,86121,4936110
27310003,27310,R,81532,4935606
27310004,27310,R,81116,4935394
27310005,27310,R,81500,4935600
27310006,27310,A,86502.487647037,4936116.495952
27310007,27310,A,86100,4936100
27310008,27310,R,80636.98,4935260.35
27320001,27320,R,120200,4877000
27350001,27350,R,73159.2864799,4937865.23137
27350003,27350,R,62900,4937100
27370001,27370,R,93677,4920996
27370002,27370,R,96300,4924800
27380001,27380,R,138600,4937100
27380002,27380,R,135500,4936100
27400001,27400,R,118300,4920900
27400002,27400,A,80295,4936572
27400003,27400,A,65986.999999999,4937268
27400004,27400,R,116654.10720666,4922033.3275785
27400006,27400,A,436017.092,4779241.706
27400007,27400,A,121777.48,4921200.78
27400009,27400,A,121987.25,4921128.4
27404001,27400,R,117000,4921000
27406001,27400,R,118300,4923500
27460001,27460,R,115700,4931900
27460002,27460,R,115800,4931200
27460003,27460,R,115606,4931965
27500001,27500,R,53089.6138584,4934984.83373
27500002,27500,R,50000,4935500
27500003,27500,R,61200,4939000
27500004,27500,R,52300,4934700
27500005,27500,R,52800,4934900
27520001,27520,R,87500,4929100
27540001,27540,R,145854,4888013
27550001,27550,R,72950,4914717
27560001,27560,R,49700,4922500
27600001,27600,R,134500,4915600
27600002,27600,R,135443.827284,4915637.68423
27600003,27600,R,133189,4914759
27600004,27600,R,133622,4916106
27600005,27600,R,130818,4916643
27600006,27600,R,130818,4916643
27610001,27610,R,125900,4933100
27620002,27620,R,160616,4909375
27670001,27670,R,95139,4929438
27670002,27670,R,91067.733171,4929675.54375
27670003,27670,R,95396.345,4929368.952
27700001,27700,R,140819.19423,4924417.11809
27700003,27700,R,141541,4924626
27700004,27700,R,143769,4924865
27700005,27700,R,141541,4924626
27800001,27800,R,71605,4919911
27800002,27800,R,71471,4919411
27910001,27910,R,136567,4941263
27930001,27190,R,93545.35676,4895706.02407
27930002,27930,R,117400,4901500
27930003,27930,R,116068,4904413
27930005,27930,R,117164,4906757
27930006,27930,R,118906.298377,4901606.62382
27930008,27930,R,116068,4904415
27930009,27930,R,115800,4899000
27940003,27940,R,133700,4916700
27950001,27950,R,145111.028393,4911026.19925
27950002,27950,R,145322,4910324
28000001,28000,R,151600,4845100
28000002,28000,R,148149,4846367
28000004,28000,R,152082,4843494
28000005,28000,R,149699,4844552
28000007,28000,R,149271.484815,4843240.14794
28000008,28000,R,150634,4844960
28000009,28000,R,149699,4844552
28000010,28000,R,152082,4843494
28000011,28000,R,150600,4845000
28100002,28100,R,134880.38713,4873695.87609
28100003,28100,R,134353.933,4874805.779
28100005,28100,R,138970,4874308
28100006,28100,R,139000,4874300
28112001,28110,R,144308,4843605
28120001,28120,R,125436.802463,4830600.90855
28120002,28120,R,125700,4830500
28120003,28120,R,132964.694857,4836427.76057
28130001,28130,R,157307,4858726
28130002,28130,R,164543,4860382
28130003,28130,R,157000,4858000
28150001,28150,R,163246,4826813
28150002,28150,R,162253.06111145,4827872.617148
28160001,28160,A,108492,4824062
28160003,28160,R,117800,4820900
28160004,28160,A,108310.99284439,4824036.2811625
28160005,28160,R,117807.320233,4821783.87678
28160006,28160,R,118000,4821500
28160007,28160,A,108492,4824062
28160008,28160,A,108390.076,4824083.46
28170001,28170,R,123900,4857700
28170002,28170,R,114832,4863119
28190001,28190,R,136158,4842440
28190002,28190,R,132248.06,4847495.128
28190003,28190,R,125315.162796,4844999.91458
28200001,28200,R,134908.403018,4807252.07448
28200002,28200,R,133489,4806166
28200003,28200,R,130218,4806712
28200004,28200,R,136239,4806909
28200005,28200,R,133900,4809200
28210001,28210,R,153827.35676,4864997.57554
28210002,28210,R,152398,4864577
28210003,28210,R,153800,4865000
28220002,28220,R,123200,4799200
28240001,28240,R,101200,4847000
28240002,28240,R,100888,4846619
28240005,28240,R,102591,4847514
28250001,28250,R,102380,4856986
28260002,28260,R,144818.033753,4885987.1629
28260003,28260,R,142303,4885967
28260004,28260,R,145775.660915,4886374.69303
28260005,28260,R,144300,4885400
28270002,28270,R,107867.353187,4869002.15643
28290001,28290,R,111900,4810500
28300001,28300,A,157917.52237,4846680.71998
28300003,28300,A,158094.709,4846775.533
28300004,28300,R,146494,4845370
28300005,28300,R,150796.71352,4847262.14995
28300006,28300,R,139678.833429,4844538.00172
28300008,28300,R,139700,4844500
28300009,28300,A,157943.463,4846701.727
28300010,28300,A,157900,4846800
28310001,28310,A,185724.94462,4827749.51182
28310002,28310,R,188900,4819849
28310004,28310,A,185800,4827200
28310006,28310,R,189221,4819717
28310010,28310,A,185600,4827500
28320002,28320,R,168398.622791,4853229.5396
28330002,28330,R,97200,4814400
28330003,28330,R,89874.999999999,4819437
28350001,28350,R,119600,4876700
28400002,28400,R,83314.261469597,4833137.3870862
28400004,28400,R,80520.164752954,4833133.6999283
28400005,28400,R,80848.721,4830636.693
28403001,28400,R,80313,4832767
28410002,28410,R,143386.556083,4878188.04038
28420001,28480,R,91270.6192178,4826100.1765
28480001,28480,R,99060.06,4831252.77
28500001,28500,R,136900,4871700
28500003,28500,R,124036.584857,4876002.91814
28500004,28500,R,127127.462769,4874793.34533
28500005,28500,R,134100,4873200
28500006,28500,R,142523.42346728,4874304.2986182
28500007,28500,R,127100,4874800
28500008,28500,R,124036.584857,4876002.91814
28600002,28630,R,146255.24761963,4840958.0232077
28600003,28600,R,146523,4841717
28630001,28630,R,149141,4840632
28700001,28700,R,176900,4846100
28700003,28700,R,174812,4844636
28700004,28700,R,176803.811395,4847828.31809
28800001,28800,R,139067,4818719
29000001,29000,R,-409252,4797416
29000002,29000,R,-408688,4797990
29000003,29000,R,4800023,-408988
29000004,29000,R,-408351.912843,4799260.69275
29000005,29000,R,-407369.166369,4798190.33259
29000006,29000,R,-408164,4801593
29000007,29000,R,-404300,4798500
29000008,29000,R,-408450,4798007
29000010,29000,R,-408450,4798007
29000011,29000,R,-408351.912843,4799260.69275
29000012,29000,R,-408450,4798007
29000013,29000,R,-408988,4800023
29000014,29000,R,-410575.563,4800916.273
29100003,29100,R,-434503,4809234
29100004,29100,R,-431652,4808248
29100005,29100,R,-432754,4808085
29100007,29100,R,-432787.737542,4808085.0039
29120001,29120,R,-416900,4788500
29120002,29120,R,-422187,4786938
29120003,29120,R,-423442.414,4786445.693
29120004,29120,R,-423022.262,4786496.041
29120005,29120,R,-428286,4784199
29120006,29120,R,-428489,4782021
29120007,29120,R,-422187,4786938
29129001,29920,R,-379444.94748689,4782406.9252154
29140002,29140,R,-385200,4796500
29140003,29140,R,-382300,4795800
29140005,29140,R,-395883.69069541,4795989.358388
29140006,29140,R,-383809.142347,4790804.69181
29140008,29140,R,-395883.69069541,4795989.358388
29140009,29140,R,-383794.93198518,4790841.1231294
29143001,29710,R,-442386,4798644
29150003,29150,R,-408904,4820011
29150004,29150,R,-409100,4819600
29150005,29150,R,-414100,4815500
29160001,29160,R,-441612.73891,4824846.87236
29160002,29160,R,-445693,4828245
29160003,29160,R,-447202.790147,4825068.17631
29160004,29160,R,-441944.73,4824829.09
29170001,29170,R,-402673.865597,4790162.98882
29170004,29170,R,-401737,4789783.68756
29170005,29170,R,-401700,4789500
29180001,29180,R,-419442,4808047
29190001,29190,R,-397200,4822200
29196001,29000,R,-411039.330952,4798423.37554
29200001,29200,R,-446841,4841266
29200002,29200,R,-449567.358546,4840756.84317
29200003,29200,R,-448984,4841308
29200004,29200,R,-450700,4840600
29200005,29200,R,-444964,4839336
29200008,29200,R,-452800,4838900
29200009,29200,R,-447900,4840200
29200010,29200,R,-447533,4841533
29200014,29200,R,-444600,4840100
29200015,29200,R,-449000,4841300
29200016,29200,R,-445000,4839300
29200017,29200,R,-448982,4841315
29210001,29600,R,-384669,4857410
29217001,29217,R,-472300,4834200
29228001,29200,R,-447200,4843000
29233001,29233,R,-410000,4866400
29234001,29610,R,-378365,4857737
29250001,29250,R,-398867.020449,4868765.64083
29250002,29250,R,-399900,4867900
29260001,29260,R,-434063,4855787
29260002,29260,R,-430937,4855312
29260003,29260,R,-431669.35676,4857521.12173
29260004,29260,R,-434116,4856311
29270003,29270,R,-358155,4827519
29270005,29270,R,-356805,4827717
29280001,29280,R,-458900,4837200
29280003,29280,R,-460084.554297,4837882.89728
29290001,29290,R,-461368,4842890
29290002,29290,R,-462170,4843370
29290003,29280,R,-464481,4837506
29291001,29600,R,-385307.94809741,4857271.9175751
29300002,29300,R,-356723,4787057
29300003,29300,R,-358900,4787000
29300004,29300,R,-355400,4788000
29300005,29300,R,-352588,4789572
29340001,29340,R,-368877,4784510
29340002,29340,R,-368699,4784604
29350001,29350,R,-361717.258885,4782160.15068
29350002,29350,R,-368735,4780443
29360002,29360,R,-358000,4779800
29380001,29380,R,-370400,4792700
29390001,29390,R,-369716,4802687
29390002,29390,R,-371949.157,4802035.946
29400001,29400,R,-407554,4850972
29400002,29400,R,-405400,4851500
29403001,29400,R,-407322.58805,4850395.86538
29410001,29410,R,-386800,4851800
29410003,29410,R,-392014.562431,4853644.72419
29410004,29410,R,,
29410005,29410,R,-388581,4844065
29419001,29800,R,-425568.975978,4846611.60368
29420001,29420,R,-398804,4862827
29420002,29420,R,-404802.398,4858230.397
29420003,29420,R,-403331,4857832
29430001,29430,R,-418796,4865380
29430002,29430,R,-418600,4865100
29440001,29440,R,-411518,4860593
29450001,29450,R,-408710.64318108,4841087.8666905
29460001,29460,R,-425400,4835900
29460002,29460,R,-420192.458817,4831146.05966
29460003,29460,R,-426000,4836100
29470003,29470,R,-434800,4838300
29470004,29470,R,-437494,4837935
29480001,29480,R,-440617.902125,4840044.57639
29490001,29490,R,-439374,4843551
29490002,29490,R,-440539,4843585
29500003,29500,R,-405300,4799900
29510001,29510,R,-404445,4807866
29510004,29510,R,-401315.802463,4810025.3984
29520001,29520,R,-382200,4819800
29520003,29520,R,-382563,4818402
29550001,29550,R,-422977.71352,4818138.94171
29570001,29570,R,-459482,4827454
29580001,29590,R,-408400,4824600
29590001,29590,R,-417000,4829800
29600002,29600,R,-381469.304344,4858887.96326
29600003,29600,R,-382429,4855838
29600004,29600,R,-384669,4857410
29610002,29610,R,-370800,4857000
29620001,29620,R,-372000,4864200
29630002,29630,R,-378800,4869400
29640001,29640,R,-371600,4852000
29650001,29650,R,-358800,4851400
29660002,29660,R,-391900,4866000
29680002,29680,R,-398569,4871344
29690002,29690,R,-374894,4836843
29700001,29700,R,-415700,4793600
29700002,29700,R,-418200,4798000
29710002,29710,R,-420400,4801400
29710004,29710,R,-433600,4800100
29720001,29720,R,-435566.846135,4795147.87816
29720002,29720,R,-432100,4791300
29720003,29720,R,-424078.876,4787171.854
29730002,29730,R,-427996,4780528
29730003,29730,R,-428059.772,4780498.693
29730004,29730,R,-428100,4780500
29740001,29740,R,-424275.383367,4782465.95841
29750001,29750,R,-418500,4783300
29760003,29760,R,-433468,4781563
29760004,29760,R,-433281,4781460
29770001,29770,R,-455900,4803000
29770002,29770,R,-455726.292638,4802880.70289
29770003,29770,R,-460886,4802626
29780001,29780,R,-450181,4801695
29790001,29790,R,-449307,4804231
29800001,29800,R,-425826,4844483
29800003,29800,R,-426509,4845012
29800004,29800,R,-432323.17694012,4847221.6830661
29810002,29810,R,-472100,4843200
29820001,29820,R,-457300,4842700
29820002,29820,R,-455465.937,4837597.409
29830002,29830,R,-466000,4854000
29830003,29830,R,-465900,4853800
29833001,29270,R,-356533,4827996
29860002,29860,R,-442700,4850300
29860003,29860,R,-443100,4849300
29870001,29870,R,-451200,4857000
29870002,29870,R,-451989.998214,4856975.32445
29870003,29870,R,-451200,4857300
29880002,29880,R,-450426,4860562
29880003,29880,R,-450686.85586682,4860713.8351124
29880005,29880,R,-451105.60012668,4860691.645
29890002,29890,R,-436801,4864585
29900001,29900,R,-388528,4786116
29900003,29900,R,-391700,4789000
29900004,29900,R,-389552,4786317
29900005,29900,R,-388530,4786122
29910002,29910,R,-386239,4785644
29930002,29930,R,-375000,4785800
29950001,29950,R,-411240.437,4788161.148
30000002,30900,R,433505.65833,4382373.17879
30000005,30000,R,440000,4385000
30000006,30900,R,437225,4383829
30000008,30000,R,439500,4383700
30000009,30900,R,438033,4383228
30000010,30000,R,435694,4383808
30000011,30000,R,439301,4384772
30000012,30900,R,430800,4384500
30000016,30900,R,437000,4381600
30000018,30000,R,436576.55,4383913.11
30000019,30000,R,437857,4382501
30000020,30000,R,437231.07,4384083.35
30000021,30000,R,440071.62257172,4385064.7582088
30021001,30021,R,439200,4381700
30090001,30900,R,433267,4381305
30100001,30100,R,409387,4410715
30100002,30100,R,407485.022,4413296.619
30100003,30100,R,409000,4414100
30100005,30100,R,408700,4412100
30100006,30100,R,410516,4413587
30100007,30100,R,410690,4411745
30100009,30100,R,410045.902125,4411302.43067
30100011,30100,R,409200,4413500
30100012,30100,R,409076,4414004
30100013,30100,R,410516,4413587
30104001,30100,R,409637.855867,4411137.87899
30110002,30110,R,402415.162,4420771.907
30110003,30110,R,403200,4421100
30110004,30110,R,402200,4421000
30120002,30120,R,360814,4399054
30120003,30120,R,360000,4397700
30126003,30126,R,471313,4405967
30126005,30126,A,470062.85586682,4400065.2594258
30126008,30126,A,469658.00535935,4401221.3945754
30127001,30127,R,451195.169942,4375724.08919
30127003,30127,R,502375.342732,5420902.83111
30129001,30129,R,449784.641454,4382430.85249
30129002,30129,R,446900,4382100
30130002,30130,R,464752,4425993
30130003,30130,R,464431,4424715
30130004,30130,R,464600,4425500
30130005,30130,R,463200,4427000
30130007,30130,R,464911,4425818
30130010,30130,R,464920,4425818
30132002,30132,R,438300,4379200
30132003,30132,R,439300,4378400
30133001,30133,R,475000,4396000
30140001,30140,R,398702,4405088
30140002,30140,R,398507,4405184
30140003,30140,R,397100,4406500
30140005,30140,R,399012.75,4405513.767
30150001,30150,R,477918,4405271
30150002,30150,R,478699.9599,4404501.05747
30160001,30160,R,409340,4429233
30160002,30160,R,411000,4428700
30170001,30170,R,385839,4396052
30190001,30190,R,428040.544376,4390499.38143
30190002,30190,R,420349.40976462,4397608.7047953
30190003,30190,R,426390,4392419
30190004,30190,R,422700,4394500
30200003,30200,R,462000,4417200
30200004,30200,R,461200,4415500
30200005,30200,R,467472.46258,4413110.05803
30200006,30200,R,467500,4413100
30210001,30210,R,457425.557,4393894.49
30210002,30210,R,456961.016876,4393894.48616
30210004,30210,R,456719,4394070
30210005,30210,R,460123,4392886
30210006,30210,R,456900,4394200
30220001,30220,R,419927.088943,4357689.09638
30220002,30220,R,419600,4357400
30220003,30220,R,419197,4362837
30240001,30240,R,413890,4352170
30240002,30240,R,418600,4349000
30240004,30240,R,413172,4351929
30250001,30250,R,408168,4378095
30250002,30250,R,412200,4379000
30250003,30250,R,409100,4379100
30260001,30260,R,399600,4391300
30260002,30260,R,400624,4390197
30290001,30290,R,466100,4410600
30300002,30300,R,463528,4381137
30300003,30300,R,461630.224334,4381713.36332
30300005,30300,R,463500,4380900
30300006,30300,R,460699.166369,4369184.45085
30300008,30300,R,463000,4381200
30300010,30300,R,463489,4381140
30300011,30300,R,463726.14587217,4379039.7508843
30310001,30310,R,422100,4374200
30320001,30320,R,444381,4386701
30320002,30320,A,444976,4387516
30320003,30320,A,443767,4386810
30320004,30320,R,443300,4385900
30320006,30320,A,445000,4387500
30320007,30320,A,443514.39159943,4386848.9074912
30330001,30200,R,462264,4415673
30330003,30330,R,458600,4407600
30340002,30340,R,415058,4417717
30340003,30340,R,414463,4412917
30350001,30350,R,410625.500893,4398560.71871
30360001,30630,R,418937,4408475
30360002,30360,R,414500,4404500
30380001,30380,R,406809,4409668
30390001,30390,R,469300,4389700
30400001,30400,R,478589.07028,4397945.96696
30400002,30400,R,477783,4395802
30400004,30400,R,477900,4395800
30400005,30400,R,477800,4395800
30410001,30410,R,416758,4426982
30420001,30420,R,420100,4378100
30420002,30420,R,420360.04,4378312.11
30430002,30430,R,434755,4430744
30470001,30470,R,420326,4369361
30470002,30470,R,420011.726025,4369628.59226
30470004,30470,R,420011.726025,4369628.59226
30490002,30490,R,459574,4387292
30500001,30500,R,419600,4426800
30500002,30500,R,420300,4425500
30500003,30500,R,420300,4425500
30510002,30510,R,434755.91304305,4373441.2460034
30540001,30540,R,430413,4378567
30580001,30580,R,436196,4415105
30600002,30600,R,427600,4368500
30600003,30600,R,426800,4370700
30620001,30620,R,428181,4376675
30640001,30640,R,432960.055,4372597.309
30650001,30650,R,468400,4397500
30700001,30700,R,442900,4399000
30700002,30700,R,441857,4400874
30700003,30700,R,441802,4400805
30700004,30700,R,437718,4402921
30700006,30700,R,440828.646813,4401057.73631
30700007,30700,R,441857,4400874
30720001,30720,R,410051,4403871
30750001,30750,R,338283,4413128
30800001,30800,R,440100,4366500
30800002,30800,R,443200,4367700
30820001,30820,R,426833.610286,4382272.96853
30820002,30820,R,426100,4382100
30900001,30900,R,436000,4381000
30900002,30900,R,434044,4381719
30900004,30900,R,433660,4382112
30900008,30900,R,437857,4382501
30900009,30900,R,436783.982135,4381618.39626
30900010,30900,R,435287,4382608
30900011,30900,R,435287,4382608
30900014,30900,R,435275.9207418,4382603.4643683
30900015,30900,R,433267,4381305
30900016,30900,R,433505.65833,4382373.17879
30900017,30900,R,432932,4381035
30900018,30900,R,436783.982135,4381618.39626
30900020,30900,R,435304.084,4382638.457
30900021,30900,R,435279.41,4382609.82
30960001,30960,R,415867.535634,4422008.17396
30960002,30960,R,416400,4422500
30980001,30980,R,423172,4380672
31000001,31100,R,141048,4358797
31000002,31500,R,147973,4362771
31000003,31200,R,143300,4363600
31000004,31000,R,147973,4362771
31075001,31075,R,148300,4363200
31076001,31076,R,139700,4360900
31084001,31084,R,140421,4355350
31100003,31100,R,137228,4358449
31100004,31100,R,140298.833631,4355883.14923
31100006,31100,R,,
31100007,31100,R,139324.358546,4358027.75642
31100009,31100,R,139451,4358015
31100010,31100,R,139451,4358015
31100011,31100,R,142405,4357416
31106001,31100,R,139300,4356900
31110001,31110,R,59875,4280355
31110002,31110,R,59821,4280824
31120001,31120,R,140400,4354300
31120002,31120,R,139856.785587,4352428.88169
31120003,31120,R,141906.257897,4351900.50179
31120004,31120,R,139971,4352465
31120005,31120,R,141543,4354226
31120006,31120,R,136924,4351198
31120007,31120,R,139132,4350404
31120008,31120,R,139916,4352456
31120009,31120,R,139916,4352456
31120010,31120,R,139971,4352465
31130002,31130,R,150384.16458248,4359354.5430989
31130003,31130,R,148907,4360880
31130004,31130,R,148800,4361300
31130005,31130,R,,
31130006,31130,R,149007,4360917
31130007,31130,R,157823.978563,4358833.7374
31130008,31130,R,149007,4360917
31140001,31140,R,142388.20289628,4367688.9372048
